,서울,경기
2012년 02월,0.7446117019723846,0.7251378843107692
2012년 03월,0.7446603547762458,0.7244699326323022
2012년 04월,0.7425585536494468,0.7236206797839654
2012년 05월,0.7401551051387091,0.7225996679325941
2012년 06월,0.7383549513958488,0.7213782705776828
2012년 07월,0.735717969426578,0.7193457890417756
2012년 08월,0.7343264992361509,0.71815301818737
2012년 09월,0.7380143817688213,0.719708391381515
2012년 10월,0.7429866983234242,0.7221321017576671
2012년 11월,0.7464897002014225,0.7233630412794138
2012년 12월,0.7480660510465218,0.7241454989599038
2013년 01월,0.7502846189025872,0.7252810168132979
2013년 02월,0.7536611234905467,0.7262352334968225
2013년 03월,0.7579523007910947,0.7288020763755033
2013년 04월,0.7602681742548824,0.7333918586232562
2013년 05월,0.7616207222022204,0.7356151834958682
2013년 06월,0.7626035088402144,0.7372850626920362
2013년 07월,0.7666222304391401,0.7392698333937671
2013년 08월,0.772703830921776,0.7437069409721558
2013년 09월,0.7797584874816336,0.7497566747457012
2013년 10월,0.7878932362872072,0.7569896372068169
2013년 11월,0.7935369615350932,0.7623523349682246
2013년 12월,0.797244305189308,0.7668944063818012
2014년 01월,0.8037248586636048,0.7737743086700128
2014년 02월,0.8088528641905632,0.7803870302868375
2014년 03월,0.8129299691541223,0.7867898242332868
2014년 04월,0.8135235333612276,0.7877058722494704
2014년 05월,0.8135040722396831,0.7877154144163057
2014년 06월,0.8136111084081775,0.7887936792686884
2014년 07월,0.814486858877677,0.7910647149754766
2014년 08월,0.8155864122449376,0.7937746903566862
2014년 09월,0.8181066274849419,0.7984503521059563
2014년 10월,0.8211717541281904,0.8025916525124525
2014년 11월,0.8234973581527503,0.8066852420847727
2014년 12월,0.8255505064756881,0.8103017233153305
2015년 01월,0.827915032743337,0.8136891925418424
2015년 02월,0.831768334809135,0.8182885169564305
2015년 03월,0.8367698430460547,0.8241760338937766
2015년 04월,0.8434644688573403,0.8319910685318422
2015년 05월,0.8485632827019821,0.8381075974732342
2015년 06월,0.8544697330907179,0.8443481745834844
2015년 07월,0.8590139049713434,0.848699402660356
2015년 08월,0.8630034348879525,0.8524399320597722
2015년 09월,0.8687931185474218,0.8572968949789118
2015년 10월,0.8744271132345357,0.8626691349071548
2015년 11월,0.8809563195126935,0.8672493749880722
2015년 12월,0.8853837246640522,0.8699211817019409
2016년 01월,0.8874368729869901,0.8713906753945685
2016년 02월,0.8887018458873784,0.8728029160861849
2016년 03월,0.8896943630861447,0.874291494112483
2016년 04월,0.8908522998180385,0.8762571804805435
2016년 05월,0.8921951172046044,0.8780033970113934
2016년 06월,0.8938006597320204,0.8801694688829939
2016년 07월,0.8955132384279306,0.8815817095746102
2016년 08월,0.8967198279636855,0.8827935647626863
2016년 09월,0.8978777646955793,0.883795492280387
2016년 10월,0.8996584573168951,0.8854367449760492
2016년 11월,0.9016143000321108,0.8871543350063932
2016년 12월,0.902655470034738,0.8878032023511899
2017년 01월,0.9031711897556656,0.8879749613542244
2017년 02월,0.9035409510650098,0.8883757323613045
2017년 03월,0.9047475406007648,0.8890245997061013
2017년 04월,0.9063433525674085,0.8901124067253191
2017년 05월,0.9084938064980684,0.8914005992480772
2017년 06월,0.9111307884673393,0.8924311532662837
2017년 07월,0.9131255534256438,0.8934521651176549
2017년 08월,0.9149451682900486,0.8947976106414244
2017년 09월,0.9161712189473479,0.8957327429912784
2017년 10월,0.9174751140908249,0.896496116338098
2017년 11월,0.9194406873668128,0.8972022366839062
2017년 12월,0.9209975770903677,0.896104887497853
2018년 01월,0.9228171919547723,0.8942250806313097
2018년 02월,0.9243935427998715,0.8915819004179469
2018년 03월,0.9236248284988664,0.8895685032157101
2018년 04월,0.9217273691482839,0.8873547205099334
2018년 05월,0.9195379929745351,0.8839958777839272
2018년 06월,0.9182632895133747,0.8808469627282964
2018년 07월,0.91876927867353,0.8777362163400064
2018년 08월,0.9205986240987067,0.8749880722914559
2018년 09월,0.9229534198055833,0.8740433977747667
2018년 10월,0.924549231772227,0.8739193496059084
2018년 11월,0.9245200400899103,0.8728220004198554
2018년 12월,0.9233134505541555,0.8704650852115499
2019년 01월,0.9203358989578568,0.8680604591690682
2019년 02월,0.916404752405881,0.8659420981316437
2019년 03월,0.9128433671632495,0.8632225805835989
2019년 04월,0.9109264466911227,0.8590812801771026
2019년 05월,0.910002043417762,0.8564285577969044
2019년 06월,0.9095252459399235,0.8540811847554343
2019년 07월,0.9094960542576068,0.8520964140537033
2019년 08월,0.9102744991193842,0.8517051852134583
2019년 09월,0.9111989023927448,0.852516269394454
2019년 10월,0.9133201646410882,0.8550163171052882
2019년 11월,0.9157528048341426,0.8579457623237084
2019년 12월,0.9191876927867353,0.8613332315502205
2020년 01월,0.9231383004602555,0.8647016164430619
2020년 02월,0.9246270762584047,0.8683467241741255
2020년 03월,0.9257168990648931,0.8711616633905228
2020년 04월,0.9263299243935427,0.872497566747457
2020년 05월,0.9267677996282925,0.8741483616099543
2020년 06월,0.9281203475756308,0.878337372850627
2020년 07월,0.930815712909535,0.8832802152712839
2020년 08월,0.9348538956300051,0.8895494188820398
2020년 09월,0.9386390837703976,0.897116357182389
2020년 10월,0.9418890910683182,0.9031660909559344
2020년 11월,0.9468419465013768,0.9099601137426286
2020년 12월,0.9527970496939738,0.9190156300692762
2021년 01월,0.9576234078369936,0.9260100383595107
2021년 02월,0.9616615905574637,0.9340636271684575
2021년 03월,0.9644445309383178,0.9393309032615126
2021년 04월,0.9663322597281281,0.9427660833222008
2021년 05월,0.9680448384240383,0.9463443958854176
2021년 06월,0.9730560772217303,0.9542166835244947
2021년 07월,0.9778435131216612,0.9633103685184832
2021년 08월,0.9832439743502417,0.9732151376934675
2021년 09월,0.9885568605318724,0.9825092081909961
2021년 10월,0.9933442964318032,0.9914693028492909
2021년 11월,0.9972073290583736,0.9975667474570126
2021년 12월,0.9996205081298835,1.0
2022년 01월,1.0,0.9999332048321532
2022년 02월,0.9993869746713503,0.9995038073245672
2022년 03월,0.9988031410250172,0.9989026508139469
2022년 04월,0.9984528408372174,0.9988167713124296
2022년 05월,0.9983847269118118,0.9988358556461001
2022년 06월,0.9982193073786841,0.9988358556461001
2022년 07월,0.9974797847599958,0.9976430847916945
2022년 08월,0.9959131644756687,0.9930246760434358
2022년 09월,0.9914662982027653,0.9852668944063818
2022년 10월,0.981910887524448,0.9715452584972996
2022년 11월,0.9638704278527571,0.9486536002595469
2022년 12월,0.9341532952544054,0.9147502814939217
2023년 01월,0.9065768860259417,0.8826218057596519
2023년 02월,0.886979536630696,0.8577930876543445
2023년 03월,0.8755753194056572,0.8444340540850016
2023년 04월,0.8701553970555322,0.8373919349605908
2023년 05월,0.8683260516303554,0.8352258630889903
2023년 06월,0.8678006013486558,0.8347582969140632
2023년 07월,0.8688223102297384,0.8358747304337869
2023년 08월,0.8715565978067316,0.8390999828240997
2023년 09월,0.8754877443587074,0.8455695719383958
2023년 10월,0.8790393990405666,0.8531460524055803
2023년 11월,0.8828343177417314,0.8581556899940839
2023년 12월,0.8850723467193413,0.860655737704918
2024년 01월,0.8864930085920851,0.8618007977251474
2024년 02월,0.8875731008378013,0.8628504360770243
2024년 03월,0.8892370267298504,0.8640145804309242
2024년 04월,0.8907939164534052,0.8657703391286092
2024년 05월,0.8930903287956484,0.8679650375007156
